product_id,product_handle,current_title,current_vendor,current_body_first_200,detected_manufacturer,classification,confidence,confidence_tier,primary_signal,evidence_summary,recommended_vendor_correction,sub_brand_detected,decision,product_type,sku_sample,sku_prefix,barcode_sample,ambiguous_prefix
10029504528697,cord-cover,Cord cover snake,Brant Business Interiors,Wire Management Snake for Height Adjustable Units length can be easily changed moves with your unit 3 Colour options,Heartwood,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HDL (e.g. HDL-100-WM1300) (sku),[HIGH] sku_prefix:'SKU prefix HDL (e.g. HDL-100-WM1300)' in sku->Heartwood,Heartwood,,,,HDL-100-WM1300,HDL,,
10030448312633,white-board-magnetic-mobile-on-wheels,White board magnetic (mobile) on wheels,Brant Business Interiors,"Features 35.6 x 43.4"" Magnetic Glass (Streak-free) Whiteboard (Side 1) & Tack-able Felt (Side 2) surface 34.2 x 3.2"" Storage tray 37.7 x 26.4"" Footprint mobile aluminum base with locking casters Each ",Heartwood,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HDL (e.g. HDL 100-7138MWF) (sku),[HIGH] sku_prefix:'SKU prefix HDL (e.g. HDL 100-7138MWF)' in sku->Heartwood,Heartwood,,,,HDL 100-7138MWF,HDL,,
10040680808761,pneumatic-single-table,Pneumatic single table,Brant Business Interiors,"The Pneumatic Sit-Stand Mobile Desk lets you move seamlessly from sitting to standing with a smooth, lever-operated pneumatic lift. A sturdy aluminum frame is finished in sleek silver or black Adjust ",Intelligent Office Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix IOF (e.g. IOF-PN2420) (sku),[HIGH] sku_prefix:'SKU prefix IOF (e.g. IOF-PN2420)' in sku->Intelligent Office Furniture,Intelligent Office Furniture,,,,IOF-PN2420,IOF,,
10043552071993,sonic-armchair-polypropylene-seat-back-6513,"Sonic armchair, polypropylene seat & back (6513) — 6513",Brant Business Interiors,"Sonic is ideal for meeting rooms, office guest seating, food facilities, lecture halls, and just about anywhere. Dimensions: W23 x D21.5 x H33 IN.",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10046412554553,solid-steel-shelving-starter-set,"Solid steel shelving, starter set",Brant Business Interiors,These rugged and dependable T-Bolt™ shelving units deliver real supporting strength for all types of storage uses. Quality shelving for heavy-duty storage solutions. Offset angle post support heavy lo,NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10052613177657,colour,Colour,Brant Business Interiors,,NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,Avis-add-charge,,,,(no-sku)
10053881692473,l-shape-workstations,"L-shape workstations (9 sizes, 8 colours) — 9 sizes",Brant Business Interiors,"Quality, choice and value are key ingredients that define the Innovations series. Combining high quality furniture with an abundance of components and finishes to choose from, along with our exception",Heartwood,CONFIDENT,HIGH,tier2,sku_subcode: SKU sub-code INV (e.g. INV3060DS-INVHPF-INV2430RSBR) (sku),[HIGH] sku_subcode:'SKU sub-code INV (e.g. INV3060DS-INVHPF-INV2430RSBR)' in sku->Heartwood,Heartwood,,,,INV3060DS-INVHPF-INV2430RSBR,INV,,
10084137697593,lateral-file-used-5-drawer-beige-nevada,Lateral file (used) 5 drawer beige nevada — 5 drawer,Brant Business Interiors,Features Levelling glides standard Cam locks with removable cores are standard File bars included Interlock system prevents tipping by allowing only one drawer to open at a time Counterweights availab,NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10085789335865,grommet-hole-cover,Grommet hole & cover,Brant Business Interiors,"2"" Plastic Cover For Local locations only Includes onsite cutting Hole Size: 2"" Cover Size: 1.76""",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10085804048697,table-tops,Table tops (17 shapes & sizes),Brant Business Interiors,"Construction Tops and Gables are 1"" thick. All are thermally fused melamine on a 45 pound, industrial particle board core. Leveling glides are standard on all floor models. Edge Details All INV series",Intelligent Office Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix IOF (e.g. IOF-UN3624TOP/NGM) (sku),[HIGH] sku_prefix:'SKU prefix IOF (e.g. IOF-UN3624TOP/NGM)' in sku->Intelligent Office Furniture,Intelligent Office Furniture,,,,IOF-UN3624TOP/NGM,IOF,,
10086725615929,table-desk-height-adjustable,Table desk height adjustable,Brant Business Interiors,"This Canadian made Table Desk is available in 6 sizes. Base Quick assembly 2-leg, 3-stage electric height adjustable table base beam and leg columns with motors are all preassembled unfold leg columns",Intelligent Office Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix IOF (e.g. IOF-HA#014-2460) (sku),[HIGH] sku_prefix:'SKU prefix IOF (e.g. IOF-HA#014-2460)' in sku->Intelligent Office Furniture,Intelligent Office Furniture,,,,IOF-HA#014-2460,IOF,,
10086763954489,lateral-file-storage-cabinet-with-shelves-copy,Lateral file & storage cabinet with shelves,Brant Business Interiors,"Made in Canada Framed with 1"" thick construction with locking drawers and doors. Adjustable shelves Frosted Plexi-Glass door fronts with Aluminum Frame Full Suspension drawers 4-5 Week Lead time.",Intelligent Office Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix IOF (e.g. IOF-UN3066LF/SC/GD/21) (sku),[HIGH] sku_prefix:'SKU prefix IOF (e.g. IOF-UN3066LF/SC/GD/21)' in sku->Intelligent Office Furniture,Intelligent Office Furniture,,,,IOF-UN3066LF/SC/GD/21,IOF,,
10102429090105,corner-maker-12,Corner maker — 12,Brant Business Interiors,"Features Stamped steel construction Adjustable design fits 1"" - 2.25"" thick work surfaces 12"" wide design for minimum setback from work surface Track mounting capability allows attachment of keyboard ",Horizon Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HZN (e.g. HZN-CM2) (sku),[HIGH] sku_prefix:'SKU prefix HZN (e.g. HZN-CM2)' in sku->Horizon Furniture,Horizon Furniture,,,,HZN-CM2,HZN,,
10102435873081,i-pad-holders,Ipad holders,Brant Business Interiors,"Anti-Theft, floor mounted enclosure/stand for iPad tablet Features Lock and key secured case for tablet Home button accessible 90 degree rotation and 75 degree tilt adjustable Interior cable managemen",Horizon Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HZN (e.g. HZN-ECAPSF02) (sku),[HIGH] sku_prefix:'SKU prefix HZN (e.g. HZN-ECAPSF02)' in sku->Horizon Furniture,Horizon Furniture,,,,HZN-ECAPSF02,HZN,,
10102505341241,coat-tree,Coat tree,Brant Business Interiors,"Coordinating coat trees come in three styles, all with stabilizing levelling glides.",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10102691627321,corner-maker-2-sizes,Corner maker — 2 sizes,Brant Business Interiors,"CornerShaper™ The single solution designed to turn vacant right angles into convenient useful workspaces. To enable easy selection, the Corner Shaper™ is available in three widths, 26” (660mm), 19½” (",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=ERG,NONE,,,,ERG-CS25703,ERG,,ERG
10107361100089,folding-chair-cart,Folding chair cart,Brant Business Interiors,Cart will stack & hold 32pcs TLT-FC6 chairs or 26pcs TLT-FCB6 chairs TLT-FCB6 chairs stack in alternating directions Same durable finish as chairs Hard locking casters (suitable for carpet or other so,Heartwood,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HDL (e.g. HDL-TLT-CCART) (sku),[HIGH] sku_prefix:'SKU prefix HDL (e.g. HDL-TLT-CCART)' in sku->Heartwood,Heartwood,,,,HDL-TLT-CCART,HDL,,
10111254855993,6-drawer-end-tab-cabinet-s128-drawers,6 drawer end tab cabinet S128 drawers — 6 drawer,Brant Business Interiors,"Made in Canada Cabinets with fixed shelves, receding doors, and looped full pull handles accommodate letter size files and file pockets Includes 3 plate dividers per shelf and easily accessible lock P",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=TEK,NONE,,,,TEK-LLF60L2036D1A 2102204,TEK,,TEK
10128782164281,round-table-29-high-8-colours,"Round table 29"" high (8 colours) — 8 colours",Brant Business Interiors,"Round Table Square Flat Base (Silver or Black) 1"" Thick Top Usually ships in 1 week",Heartwood,CONFIDENT,HIGH,tier2,sku_subcode: SKU sub-code INV (e.g. INV900-SQB20-BLK R30) (sku),[HIGH] sku_subcode:'SKU sub-code INV (e.g. INV900-SQB20-BLK R30)' in sku->Heartwood,Heartwood,,,,INV900-SQB20-BLK R30,INV,,
10128802709817,electric-desk-riser-dual-monitor-arm,Electric desk riser + dual monitor arm,Brant Business Interiors,Electric Desk Riser + Dual Monitor Arm Large 37.25”” x 20.5” work surface. EVR Enhanced Vertical Range from 4.7” to 21.7”. Electric lift system raises up to 40 lbs. Rear grommet for optional monitor a,NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10132451787065,round-table-42,Round table — 42,Brant Business Interiors,"42″ round, X-base, 8 finishes — a meeting room table that fits where a rectangular table won’t. This 42″ round meeting table seats four to five attendees comfortably in a footprint that works in consu",Heartwood,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HDL (e.g. HDL-INV42RT-INV-XB26) (sku),[HIGH] sku_prefix:'SKU prefix HDL (e.g. HDL-INV42RT-INV-XB26)' in sku->Heartwood,Heartwood,,,,HDL-INV42RT-INV-XB26,HDL,,
10158668710201,demeter-mid-back-ergonomic-chair-buyers-choice-award,"Demeter mid back ergonomic chair ""buyers choice award""",Brant Business Interiors,"Features: • Upholstered, high density moulded foam fabric seat & mesh back • Seat depth adjustment • 3D arms • Pneumatic seat height adjustment • Dual nylon casters, ideal for soft or hard floors • AN",Horizon Furniture,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HZN (e.g. HZN-DEM HB) (sku),[HIGH] sku_prefix:'SKU prefix HZN (e.g. HZN-DEM HB)' in sku->Horizon Furniture,Horizon Furniture,,,,HZN-DEM HB,HZN,,
10159634022713,educational-student-tables-5-shapes-sizes,Educational Student Tables (5 Shapes & Sizes),Brant Business Interiors,Educational Tables Available Finish: Maple (HIGH PRESSURE LAMINATE MPL) • High Pressure Laminate Tops • Radius corners • Grey 2mm edge banding • Height adjustable pin height legs range from 21.5” - 30,Heartwood,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HDL (e.g. HDL-EDU-SQ48-RPH2) (sku),[HIGH] sku_prefix:'SKU prefix HDL (e.g. HDL-EDU-SQ48-RPH2)' in sku->Heartwood,Heartwood,,,,HDL-EDU-SQ48-RPH2,HDL,,
10170849231161,evolve-workstations,Evolve workstations,Brant Business Interiors,"Evolve® Stack. Connect. Support. Evolve offers tailored solutions that shape space, connect people and support new ways of working. Evolve provides the backbone to building complete office landscapes.",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10179884024121,delivery,Delivery,Brant Business Interiors,Delivery service for Office Central / Brant Business Interiors orders. Select the option that matches your destination and delivery needs. Our team confirms scheduling and access requirements after yo,NONE,SKIP,UNKNOWN,,,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,Service,,,,
10179884155193,installation-1,Installation,Brant Business Interiors,On-site installation service for furniture delivered by Office Central. Pick the option that matches what you ordered — a member of our team will confirm the appointment after checkout. Standard Insta,NONE,SKIP,UNKNOWN,,,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,Service,,,,
10192184049977,ultra-guest-chair,Ultra guest chair,Brant Business Interiors,MVL11743 Ultra | Armless Medium Back Guest Chair Cantilever style base Welded steel frame with Chrome finish Armless Upholstered in LuxPlus vinyl,NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10197035385145,wave-high-back-synchro-tilter,Wave | High Back Synchro-Tilter,Brant Business Interiors,"Built for professionals who spend long hours at their desk, Wave combines dynamic support with modern design. Featuring a breathable mesh back and many adjustments, this ergonomic task chair promotes ",NONE,AMBIGUOUS,UNKNOWN,,,no manufacturer signal; sku_prefix=none,NONE,,,,,,,(no-sku)
10212197105977,upscale-meeting-boardroom-tables-3-sizes-8-colours-3-sizes-copy,"Upscale meeting / boardroom tables 3 sizes, 8 colours — 3 sizes (Copy)",Brant Business Interiors,"Features Inset extruded black aluminum frame creates a sturdy, lightweight, base without compromising leg space and allows for maximizing seating capacity Features sleek contoured angled legs in your ",Heartwood,CONFIDENT,HIGH,tier1,sku_prefix: SKU prefix HDL (e.g. HDL-INV-RT9648-MUP) (sku),[HIGH] sku_prefix:'SKU prefix HDL (e.g. HDL-INV-RT9648-MUP)' in sku->Heartwood,Heartwood,,,,HDL-INV-RT9648-MUP,HDL,,
